Trade ID,Buy/Sell,Currency Pair,Currency,Amount,Rate,Taker,Trade Date GMT,Position ID,Position Type,Comments,Settlement Date
B201414900N3L00,BUY,EUR/USD,EUR,500000,1.36062,AUKUS2099,29/05/2014 17:27:45,B201414900EFJ00,CLOSING,,02 Jun 2014
B201414900N3H00,BUY,EUR/USD,EUR,1100000,1.36061,AUKUS2099,29/05/2014 17:27:33,B201414900E3C00; B201414900EFF00; B201414900EFJ00; B201414900E6L00,CLOSING,,02 Jun 2014
B201414900N3E00,BUY,EUR/USD,EUR,1100000,1.3606,AUKUS2099,29/05/2014 17:27:32,B201414900E3C00; B201414900DPT00; B201414900ATU00,CLOSING,,02 Jun 2014
B201414900MVN00,BUY,EUR/USD,EUR,150000,1.36044,AUKUS2099,29/05/2014 16:07:32,B201414900ATU00,CLOSING,,02 Jun 2014
B201414900MVG00,BUY,EUR/USD,EUR,500000,1.3606,AUKUS2099,29/05/2014 16:07:24,B20141490085K00; B201414900AT100; B201414900ATU00,CLOSING,,02 Jun 2014
B201414900FLA00,SELL,EUR/USD,EUR,250000,1.36006,AUKUS2099,29/05/2014 14:14:26,,,,02 Jun 2014
B201414900F4H00,SELL,EUR/USD,EUR,1000000,1.35954,AUKUS2099,29/05/2014 13:53:17,,,,02 Jun 2014
B201414900EHM00,SELL,EUR/USD,EUR,500000,1.35959,AUKUS2099,29/05/2014 13:25:39,,,,02 Jun 2014
B201414900EH600,SELL,EUR/USD,EUR,500000,1.35958,AUKUS2099,29/05/2014 13:25:39,,,,02 Jun 2014
B201414900EG600,SELL,EUR/USD,EUR,1000000,1.35968,AUKUS2099,29/05/2014 13:25:37,,,,02 Jun 2014
B201414900EG300,SELL,EUR/USD,EUR,2900000,1.35968,AUKUS2099,29/05/2014 13:25:37,,,,02 Jun 2014
B201414900EG000,SELL,EUR/USD,EUR,500000,1.35978,AUKUS2099,29/05/2014 13:25:37,,,,02 Jun 2014
B201414900EFQ00,SELL,EUR/USD,EUR,1200000,1.35978,AUKUS2099,29/05/2014 13:25:36,,,,02 Jun 2014
B201414900EFM00,SELL,EUR/USD,EUR,1000000,1.35978,AUKUS2099,29/05/2014 13:25:36,,,,02 Jun 2014
B201414900EFJ00,SELL,EUR/USD,EUR,3000000,1.35979,AUKUS2099,29/05/2014 13:25:36,,,,02 Jun 2014
B201414900EFF00,SELL,EUR/USD,EUR,100000,1.3598,AUKUS2099,29/05/2014 13:25:36,,,,02 Jun 2014
B201414900E6L00,SELL,EUR/USD,EUR,800000,1.36047,AUKUS2099,29/05/2014 13:02:31,,,,02 Jun 2014
B201414900E3C00,SELL,EUR/USD,EUR,1000000,1.36003,AUKUS2099,29/05/2014 13:00:23,,,,02 Jun 2014
B201414900DPT00,SELL,EUR/USD,EUR,158000,1.36061,AUKUS2099,29/05/2014 12:53:33,,,,02 Jun 2014
B201414900ATU00,SELL,EUR/USD,EUR,500000,1.36235,AUKUS2099,29/05/2014 12:30:02,,,,02 Jun 2014
B201414900AT100,SELL,EUR/USD,EUR,100000,1.36233,AUKUS2099,29/05/2014 12:30:02,,,,02 Jun 2014
B20141490085K00,SELL,EUR/USD,EUR,100000,1.36147,AUKUS2099,29/05/2014 11:54:00,,,,02 Jun 2014
B20141490DZST00,BUY,EUR/USD,EUR,19336000,1.36167,AUKUS2099,29/05/2014 11:06:28,B2014149006UH00; B201414802XDV00; B201414802XXZ00; B2014149005L200; B201414802VWL00; B201414802Z1200; B201414802QM300; B201414802RS200; B2014149006DB00; B201414802VV800; B201414802VWB00; B201414802XNV00; B201414802X7400; B201414802XDY00; B201414802QQ200; B201414802XLY00; B201414802QK900; B201414802XPB00; B201414802XDS00; B201414802RRB00; B201414802P5800; B201414802XLL00; B201414802XM100; B201414802T5300; B201414802S2600; B201414802UR500; B201414802XPE00; B201414802ZJB00; B2014149000SG00; B201414802XM700; B201414802XM500; B201414802XCP00; B201414802TU800; B2014149001WX00; B2014149006WW00; B201414802XLV00; B20141490015K00; B2014149006FF00,CLOSING,Manual Adjustment,02 Jun 2014
B2014149007K100,BUY,EUR/USD,EUR,1100000,1.36201,AUKUS2099,29/05/2014 10:23:28,B201414802P4W00; B201414802P5800; B201414802NR200,CLOSING,,02 Jun 2014
B2014149007HF00,BUY,EUR/USD,EUR,100000,1.36239,AUKUS2099,29/05/2014 10:21:51,B201414802NR200,CLOSING,,02 Jun 2014
B2014149007F800,BUY,EUR/USD,EUR,300000,1.36225,AUKUS2099,29/05/2014 10:21:01,B201414802NAF00; B201414802NR200,CLOSING,,02 Jun 2014
B2014149007DU00,BUY,EUR/USD,EUR,1100000,1.36205,AUKUS2099,29/05/2014 10:20:23,B201414802N6100; B201414802NAF00; B201414802MXG00; B201414802NA900,CLOSING,,02 Jun 2014
B20141490078100,BUY,EUR/USD,EUR,400000,1.3618,AUKUS2099,29/05/2014 09:58:39,B201414802MXG00,CLOSING,,02 Jun 2014
B2014149006WW00,SELL,EUR/USD,EUR,800000,1.36179,AUKUS2099,29/05/2014 09:06:27,,,,02 Jun 2014
B2014149006UH00,SELL,EUR/USD,EUR,400000,1.36188,AUKUS2099,29/05/2014 09:01:32,,,,02 Jun 2014
B2014149006TV00,BUY,EUR/USD,EUR,1100000,1.36185,AUKUS2099,29/05/2014 09:01:16,B201414802LAH00; B201414802MXG00; B201414802MP900,CLOSING,,02 Jun 2014
B2014149006T500,BUY,EUR/USD,EUR,1100000,1.36186,AUKUS2099,29/05/2014 09:01:00,B201414700PCY00; B201414802LAH00; B201414700P9600,CLOSING,,02 Jun 2014
B2014149006FF00,SELL,EUR/USD,EUR,500000,1.36126,AUKUS2099,29/05/2014 08:57:18,,,,02 Jun 2014
B2014149006DB00,SELL,EUR/USD,EUR,1300000,1.36137,AUKUS2099,29/05/2014 08:52:54,,,,02 Jun 2014
B2014149005YA00,BUY,EUR/USD,EUR,1000000,1.36123,AUKUS2099,29/05/2014 08:42:59,B201414700NSJ00; B201414700P1B00; B201414700P9600,CLOSING,,02 Jun 2014
B2014149005L200,SELL,EUR/USD,EUR,100000,1.3604,AUKUS2099,29/05/2014 08:34:53,,,,02 Jun 2014
B2014149001WX00,SELL,EUR/USD,EUR,800000,1.36074,AUKUS2099,29/05/2014 03:18:37,,,,02 Jun 2014
B20141490015K00,SELL,EUR/USD,EUR,1000000,1.35997,AUKUS2099,29/05/2014 01:40:03,,,,02 Jun 2014
B2014149000SG00,SELL,EUR/USD,EUR,400000,1.35974,AUKUS2099,29/05/2014 00:33:08,,,,02 Jun 2014
B201414802ZJB00,SELL,EUR/USD,EUR,300000,1.35953,AUKUS2099,28/05/2014 19:30:02,,,,30 May 2014
B201414802Z1200,SELL,EUR/USD,EUR,100000,1.35898,AUKUS2099,28/05/2014 16:50:43,,,,30 May 2014
B201414802YYS00,BUY,EUR/USD,EUR,400000,1.35933,AUKUS2099,28/05/2014 16:43:44,B201414700NSJ00,CLOSING,,30 May 2014
B201414802XXZ00,SELL,EUR/USD,EUR,200000,1.35937,AUKUS2099,28/05/2014 14:19:04,,,,30 May 2014
B201414802XPE00,SELL,EUR/USD,EUR,50000,1.35927,AUKUS2099,28/05/2014 14:14:57,,,,30 May 2014
B201414802XPB00,SELL,EUR/USD,EUR,500000,1.35931,AUKUS2099,28/05/2014 14:14:57,,,,30 May 2014
B201414802XNV00,SELL,EUR/USD,EUR,100000,1.35925,AUKUS2099,28/05/2014 14:14:57,,,,30 May 2014
B201414802XM700,SELL,EUR/USD,EUR,500000,1.35947,AUKUS2099,28/05/2014 14:14:55,,,,30 May 2014
B201414802XM500,SELL,EUR/USD,EUR,2000000,1.35947,AUKUS2099,28/05/2014 14:14:55,,,,30 May 2014
B201414802XM100,SELL,EUR/USD,EUR,250000,1.35949,AUKUS2099,28/05/2014 14:14:55,,,,30 May 2014
B201414802XLY00,SELL,EUR/USD,EUR,750000,1.35949,AUKUS2099,28/05/2014 14:14:55,,,,30 May 2014
B201414802XLV00,SELL,EUR/USD,EUR,500000,1.3595,AUKUS2099,28/05/2014 14:14:55,,,,30 May 2014
B201414802XLL00,SELL,EUR/USD,EUR,1000000,1.35954,AUKUS2099,28/05/2014 14:14:55,,,,30 May 2014
B201414802XEW00,BUY,EUR/USD,EUR,400000,1.36008,AUKUS2099,28/05/2014 13:59:38,B201414700NMB00; B201414700NSJ00; B201414700NNB00,CLOSING,,30 May 2014
B201414802XDY00,SELL,EUR/USD,EUR,320000,1.36003,AUKUS2099,28/05/2014 13:54:47,,,,30 May 2014
B201414802XDV00,SELL,EUR/USD,EUR,340000,1.36003,AUKUS2099,28/05/2014 13:54:47,,,,30 May 2014
B201414802XDS00,SELL,EUR/USD,EUR,20000,1.36003,AUKUS2099,28/05/2014 13:54:47,,,,30 May 2014
B201414802XCP00,SELL,EUR/USD,EUR,400000,1.36,AUKUS2099,28/05/2014 13:48:27,,,,30 May 2014
B201414802X7400,SELL,EUR/USD,EUR,1000000,1.35976,AUKUS2099,28/05/2014 13:40:59,,,,30 May 2014
B201414802WT000,BUY,EUR/USD,EUR,2000000,1.36042,AUKUS2099,28/05/2014 13:28:07,B201414700M1D00; B201414700LK100; B201414700NMB00; B201414700M9L00; B201414700M9H00,CLOSING,,30 May 2014
B201414802VWL00,SELL,EUR/USD,EUR,500000,1.35984,AUKUS2099,28/05/2014 13:24:57,,,,30 May 2014
B201414802VWB00,SELL,EUR/USD,EUR,500000,1.35981,AUKUS2099,28/05/2014 13:24:57,,,,30 May 2014
B201414802VV800,SELL,EUR/USD,EUR,500000,1.35981,AUKUS2099,28/05/2014 13:24:56,,,,30 May 2014
B201414802UR500,SELL,EUR/USD,EUR,800000,1.36196,AUKUS2099,28/05/2014 13:07:20,,,,30 May 2014
B201414802TU800,SELL,EUR/USD,EUR,250000,1.36222,AUKUS2099,28/05/2014 12:58:46,,,,30 May 2014
B201414802T5300,SELL,EUR/USD,EUR,400000,1.362,AUKUS2099,28/05/2014 12:57:51,,,,30 May 2014
B201414802S2600,SELL,EUR/USD,EUR,400000,1.36121,AUKUS2099,28/05/2014 11:53:03,,,,30 May 2014
B201414802RZK00,BUY,EUR/USD,EUR,400000,1.36127,AUKUS2099,28/05/2014 11:49:02,B201414700LK100; B201414700LGG00,CLOSING,,30 May 2014
B201414802RS200,SELL,EUR/USD,EUR,300000,1.36091,AUKUS2099,28/05/2014 11:45:00,,,,30 May 2014
B201414802RRB00,SELL,EUR/USD,EUR,500000,1.36094,AUKUS2099,28/05/2014 11:42:15,,,,30 May 2014
B201414802QQ200,SELL,EUR/USD,EUR,400000,1.36084,AUKUS2099,28/05/2014 11:31:04,,,,30 May 2014
B201414802QM300,SELL,EUR/USD,EUR,400000,1.36095,AUKUS2099,28/05/2014 11:31:00,,,,30 May 2014
B201414802QK900,SELL,EUR/USD,EUR,500000,1.361,AUKUS2099,28/05/2014 11:30:25,,,,30 May 2014
B201414802QHM00,BUY,EUR/USD,EUR,500000,1.36137,AUKUS2099,28/05/2014 11:27:33,B201414700LGD00; B201414700LG700; B201414700LGG00,CLOSING,,30 May 2014
B201414802P5800,SELL,EUR/USD,EUR,300000,1.36188,AUKUS2099,28/05/2014 10:25:19,,,,30 May 2014
B201414802P4W00,SELL,EUR/USD,EUR,400000,1.36205,AUKUS2099,28/05/2014 10:16:11,,,,30 May 2014
B201414802NY700,BUY,EUR/USD,EUR,400000,1.36207,AUKUS2099,28/05/2014 09:48:38,B201414700LG700,CLOSING,,30 May 2014
B201414802NR200,SELL,EUR/USD,EUR,800000,1.36222,AUKUS2099,28/05/2014 09:19:26,,,,30 May 2014
B201414802NCJ00,BUY,EUR/USD,EUR,300000,1.36197,AUKUS2099,28/05/2014 08:35:39,B201414700LG400,CLOSING,,30 May 2014
B201414802NCF00,BUY,EUR/USD,EUR,300000,1.36196,AUKUS2099,28/05/2014 08:35:38,B201414700LG400; B201414700FZK00,CLOSING,,30 May 2014
B201414802NAF00,SELL,EUR/USD,EUR,400000,1.36218,AUKUS2099,28/05/2014 08:26:27,,,,30 May 2014
B201414802NA900,SELL,EUR/USD,EUR,400000,1.36247,AUKUS2099,28/05/2014 08:23:52,,,,30 May 2014
B201414802N6100,SELL,EUR/USD,EUR,500000,1.36218,AUKUS2099,28/05/2014 08:11:55,,,,30 May 2014
B201414802MXG00,SELL,EUR/USD,EUR,800000,1.36221,AUKUS2099,28/05/2014 07:57:28,,,,30 May 2014
B201414802MP900,SELL,EUR/USD,EUR,400000,1.3621,AUKUS2099,28/05/2014 07:43:58,,,,30 May 2014
B201414802LAH00,SELL,EUR/USD,EUR,1000000,1.36361,AUKUS2099,28/05/2014 06:21:25,,,,30 May 2014
B201414700PLH00,BUY,EUR/USD,EUR,400000,1.36325,AUKUS2099,27/05/2014 20:20:09,B201414700FB900; B201414700FZK00,CLOSING,,29 May 2014
B201414700PCY00,SELL,EUR/USD,EUR,158000,1.36361,AUKUS2099,27/05/2014 19:41:40,,,,29 May 2014
B201414700P9600,SELL,EUR/USD,EUR,800000,1.36335,AUKUS2099,27/05/2014 19:08:54,,,,29 May 2014
B201414700P1B00,SELL,EUR/USD,EUR,310000,1.36341,AUKUS2099,27/05/2014 18:35:33,,,,29 May 2014
B201414700NSJ00,SELL,EUR/USD,EUR,800000,1.36301,AUKUS2099,27/05/2014 18:33:02,,,,29 May 2014
B201414700NNB00,SELL,EUR/USD,EUR,88000,1.3624,AUKUS2099,27/05/2014 18:25:02,,,,29 May 2014
B201414700NMB00,SELL,EUR/USD,EUR,300000,1.36222,AUKUS2099,27/05/2014 18:15:11,,,,29 May 2014
B201414700M9L00,SELL,EUR/USD,EUR,700000,1.36192,AUKUS2099,27/05/2014 17:30:02,,,,29 May 2014
B201414700M9H00,SELL,EUR/USD,EUR,300000,1.36192,AUKUS2099,27/05/2014 17:30:02,,,,29 May 2014
B201414700M1D00,SELL,EUR/USD,EUR,500000,1.36167,AUKUS2099,27/05/2014 16:29:49,,,,29 May 2014
B201414700LNR00,BUY,EUR/USD,EUR,1000000,1.36245,AUKUS2099,27/05/2014 15:27:38,B201414700FB900; B201414700DLH00; B201414700DLL00,CLOSING,,29 May 2014
B201414700LK100,SELL,EUR/USD,EUR,500000,1.36214,AUKUS2099,27/05/2014 15:22:29,,,,29 May 2014
B201414700LGG00,SELL,EUR/USD,EUR,500000,1.36189,AUKUS2099,27/05/2014 15:17:12,,,,29 May 2014
B201414700LGD00,SELL,EUR/USD,EUR,100000,1.3619,AUKUS2099,27/05/2014 15:17:08,,,,29 May 2014
B201414700LG700,SELL,EUR/USD,EUR,500000,1.3619,AUKUS2099,27/05/2014 15:17:07,,,,29 May 2014
B201414700LG400,SELL,EUR/USD,EUR,500000,1.3619,AUKUS2099,27/05/2014 15:17:04,,,,29 May 2014
B201414700FZK00,SELL,EUR/USD,EUR,200000,1.36188,AUKUS2099,27/05/2014 14:42:42,,,,29 May 2014
B201414700FB900,SELL,EUR/USD,EUR,500000,1.3632,AUKUS2099,27/05/2014 14:20:23,,,,29 May 2014
B201414700EHZ00,BUY,EUR/USD,EUR,1000000,1.36353,AUKUS2099,27/05/2014 13:35:32,B201414700DKW00; B201414700DLH00; B201414700DCF00,CLOSING,,29 May 2014
B201414700DLL00,SELL,EUR/USD,EUR,500000,1.36351,AUKUS2099,27/05/2014 12:36:35,,,,29 May 2014
B201414700DLH00,SELL,EUR/USD,EUR,500000,1.36352,AUKUS2099,27/05/2014 12:36:33,,,,29 May 2014
B201414700DKW00,SELL,EUR/USD,EUR,500000,1.36342,AUKUS2099,27/05/2014 12:36:26,,,,29 May 2014
B201414700DCF00,SELL,EUR/USD,EUR,300000,1.36281,AUKUS2099,27/05/2014 12:31:21,,,,29 May 2014
B20141470DZSW00,BUY,EUR/USD,EUR,7400000,1.364124,AUKUS2099,27/05/2014 12:11:24,B201414700ASH00; B201414606MZP00; B2014147008LA00; B201414606R6T00; B2014147009G700; B201414606MUZ00; B2014147008QX00; B20141470005W00; B2014147000FA00; B2014147008RK00; B2014147009GD00,CLOSING,Manual Adjustment,29 May 2014
B201414700ASH00,SELL,EUR/USD,EUR,800000,1.36471,AUKUS2099,27/05/2014 11:06:40,,,,29 May 2014
B201414700AEM00,BUY,EUR/USD,EUR,400000,1.36477,AUKUS2099,27/05/2014 10:52:28,B201414606MTM00,CLOSING,,29 May 2014
B2014147009GD00,SELL,EUR/USD,EUR,1000000,1.36392,AUKUS2099,27/05/2014 09:37:28,,,,29 May 2014
B2014147009G700,SELL,EUR/USD,EUR,1500000,1.36393,AUKUS2099,27/05/2014 09:37:28,,,,29 May 2014
B2014147008RK00,SELL,EUR/USD,EUR,500000,1.36412,AUKUS2099,27/05/2014 08:57:38,,,,29 May 2014
B2014147008QX00,SELL,EUR/USD,EUR,500000,1.36412,AUKUS2099,27/05/2014 08:57:34,,,,29 May 2014
B2014147008LA00,SELL,EUR/USD,EUR,500000,1.36413,AUKUS2099,27/05/2014 08:57:31,,,,29 May 2014
B2014147000FA00,SELL,EUR/USD,EUR,500000,1.36512,AUKUS2099,26/05/2014 23:55:14,,,,29 May 2014
B20141470005W00,SELL,EUR/USD,EUR,400000,1.3646,AUKUS2099,26/05/2014 22:01:03,,,,29 May 2014
B201414606R6T00,SELL,EUR/USD,EUR,800000,1.36462,AUKUS2099,26/05/2014 16:29:59,,,,28 May 2014
B201414606MZP00,SELL,EUR/USD,EUR,500000,1.36417,AUKUS2099,26/05/2014 13:53:15,,,,28 May 2014
B201414606MUZ00,SELL,EUR/USD,EUR,400000,1.36393,AUKUS2099,26/05/2014 13:00:13,,,,28 May 2014
B201414606MTM00,SELL,EUR/USD,EUR,400000,1.36365,AUKUS2099,26/05/2014 12:49:00,,,,28 May 2014
B20141460HTJN00,BUY,EUR/USD,EUR,1375000,1.36404,AUKUS2099,26/05/2014 10:49:37,B201414606G7L00; B201414606FK200,CLOSING,Manual Adjustment,28 May 2014
B201414606HJK00,BUY,EUR/USD,EUR,100000,1.36373,AUKUS2099,26/05/2014 08:02:10,B201414606FK200; B201414606F7100,CLOSING,,28 May 2014
B201414606HJG00,BUY,EUR/USD,EUR,1000000,1.36373,AUKUS2099,26/05/2014 08:02:10,B201414606F6L00; B201414606EN900; B201414606F7100,CLOSING,,28 May 2014
B201414606H4F00,BUY,EUR/USD,EUR,1100000,1.36436,AUKUS2099,26/05/2014 07:43:15,B201414606EN900; B201414606EN700,CLOSING,,28 May 2014
B201414606G7L00,SELL,EUR/USD,EUR,1000000,1.36367,AUKUS2099,26/05/2014 07:30:07,,,,28 May 2014
B201414606FK200,SELL,EUR/USD,EUR,400000,1.36249,AUKUS2099,26/05/2014 07:01:44,,,,28 May 2014
B201414606F7100,SELL,EUR/USD,EUR,340000,1.36215,AUKUS2099,26/05/2014 05:59:47,,,,28 May 2014
B201414606F6L00,SELL,EUR/USD,EUR,600000,1.36213,AUKUS2099,26/05/2014 05:58:56,,,,28 May 2014
B201414606EN900,SELL,EUR/USD,EUR,1000000,1.36183,AUKUS2099,26/05/2014 02:00:07,,,,28 May 2014
B201414606EN700,SELL,EUR/USD,EUR,400000,1.36183,AUKUS2099,26/05/2014 02:00:07,B201414606D6D00,CLOSE_OPEN,,28 May 2014
B201414606D6D00,BUY,EUR/USD,EUR,300000,1.36195,AUKUS2099,25/05/2014 21:05:21,B201414300DMW00; B201414300J8700,CLOSE_OPEN,,28 May 2014
B201414606D6A00,BUY,EUR/USD,EUR,200000,1.36195,AUKUS2099,25/05/2014 21:05:21,B201414300DMW00,CLOSING,,28 May 2014
B201414300J8700,SELL,EUR/USD,EUR,100000,1.36328,AUKUS2099,23/05/2014 19:30:25,,,,27 May 2014
B201414300J5500,BUY,EUR/USD,EUR,100000,1.36312,AUKUS2099,23/05/2014 18:29:07,B201414300CG400,CLOSING,,27 May 2014
B201414300DMW00,SELL,EUR/USD,EUR,235000,1.36305,AUKUS2099,23/05/2014 12:32:28,,,,27 May 2014
B20141430F91A00,BUY,EUR/USD,EUR,33065000,1.362513,AUKUS2099,23/05/2014 11:39:00,B201414200ELM00; B201414200EKN00; B201414200D4500; B201414200EKR00; B201414200EKX00; B201414200EK100; B201414200D7S00; B201414200EKA00; B201414200EM500; B201414200ELW00; B201414200D2Y00; B201414200EJQ00; B201414200EJS00; B201414200D3C00; B201414200ELB00; B201414200D4Y00; B201414200EJV00; B201414200HGB00; B201414200D2S00; B201414200D4200; B201414200EJY00; B201414200ELZ00; B201414200D2W00; B201414200ELD00; B201414200EKU00; B201414200D2U00; B201414200D4L00; B201414200EL200; B201414200EL400; B2014143000B100; B201414300CEE00; B2014143000B700; B2014143000CG00; B2014143000CE00; B201414200D3J00; B201414200EM800; B2014143005WS00; B201414200EMJ00; B201414200ELF00; B201414200D3L00; B201414200EKD00; B201414200ELJ00; B201414200EL600; B201414200ELU00; B201414200EK700; B201414200D4E00; B201414200D3000; B201414200EKK00; B201414200D3A00; B201414200HRW00; B201414200ENB00; B201414200EN100; B201414200EJN00; B201414200EKH00; B201414200EK400; B201414200D3200; B201414200D4H00; B201414200HWG00; B201414200EMB00; B201414200HRQ00; B201414200D3G00; B201414200D3E00; B201414200ELQ00; B201414200EM200; B201414200HP900; B201414200D3S00; B20141430056A00; B201414200D4B00,CLOSING,Manual Adjustment,27 May 2014
B201414300CG400,SELL,EUR/USD,EUR,100000,1.36248,AUKUS2099,23/05/2014 11:12:16,,,,27 May 2014
B201414300CEE00,SELL,EUR/USD,EUR,600000,1.36237,AUKUS2099,23/05/2014 11:06:29,,,,27 May 2014
B201414300C7W00,BUY,EUR/USD,EUR,600000,1.36177,AUKUS2099,23/05/2014 10:56:38,B201414200D2S00; B201414200D2Q00,CLOSING,,27 May 2014
B2014143006CX00,BUY,EUR/USD,EUR,160000,1.36213,AUKUS2099,23/05/2014 08:36:04,B201414200D2Q00; B201414200D2N00,CLOSING,,27 May 2014
B2014143005WS00,SELL,EUR/USD,EUR,500000,1.36283,AUKUS2099,23/05/2014 08:26:34,,,,27 May 2014
B20141430056A00,SELL,EUR/USD,EUR,400000,1.36301,AUKUS2099,23/05/2014 08:06:33,,,,27 May 2014
B20141430050400,BUY,EUR/USD,EUR,192000,1.36269,AUKUS2099,23/05/2014 08:05:47,B201414200CZU00; B201414200D2N00,CLOSING,,27 May 2014
B20141430041400,BUY,EUR/USD,EUR,158000,1.3634,AUKUS2099,23/05/2014 08:00:45,B201414200CZU00,CLOSING,,27 May 2014
B2014143000CE00,SELL,EUR/USD,EUR,300000,1.36584,AUKUS2099,22/05/2014 21:05:17,,,,27 May 2014
B2014143000CG00,SELL,EUR/USD,EUR,200000,1.36584,AUKUS2099,22/05/2014 21:05:17,,,,27 May 2014
B2014143000B700,SELL,EUR/USD,EUR,500000,1.36576,AUKUS2099,22/05/2014 21:05:13,,,,27 May 2014
B2014143000B100,SELL,EUR/USD,EUR,900000,1.36572,AUKUS2099,22/05/2014 21:05:10,,,,27 May 2014
B201414200HXL00,BUY,EUR/USD,EUR,2000000,1.36545,AUKUS2099,22/05/2014 20:24:18,B201414200CTS00; B201414200CTL00; B201414200CTH00; B201414200CTV00; B201414200CTP00; B201414200CZU00,CLOSING,,27 May 2014
B201414200HXH00,BUY,EUR/USD,EUR,500000,1.36541,AUKUS2099,22/05/2014 20:23:51,B201414200CTE00; B201414200CTC00; B201414200CTH00,CLOSING,,27 May 2014
B201414200HWG00,SELL,EUR/USD,EUR,26000,1.36543,AUKUS2099,22/05/2014 19:58:48,,,,27 May 2014
B201414200HRW00,SELL,EUR/USD,EUR,200000,1.36525,AUKUS2099,22/05/2014 19:09:52,,,,27 May 2014
B201414200HRQ00,SELL,EUR/USD,EUR,100000,1.36526,AUKUS2099,22/05/2014 19:07:08,,,,27 May 2014
B201414200HP900,SELL,EUR/USD,EUR,800000,1.36513,AUKUS2099,22/05/2014 18:34:45,,,,27 May 2014
B201414200HLV00,BUY,EUR/USD,EUR,511000,1.36466,AUKUS2099,22/05/2014 18:04:08,B201414200CT800; B201414200CTC00,CLOSING,,27 May 2014
B201414200HGB00,SELL,EUR/USD,EUR,500000,1.36477,AUKUS2099,22/05/2014 17:40:58,,,,27 May 2014
B201414200HE500,BUY,EUR/USD,EUR,708000,1.36488,AUKUS2099,22/05/2014 17:35:32,B201414200C3C00; B201414200CT800; B201414200C2T00,CLOSING,,27 May 2014
B201414200HE200,BUY,EUR/USD,EUR,392000,1.36488,AUKUS2099,22/05/2014 17:35:32,B201414200C2T00,CLOSING,,27 May 2014
B201414200HDZ00,BUY,EUR/USD,EUR,595000,1.36498,AUKUS2099,22/05/2014 17:34:26,B201414200C2700; B201414200C2T00,CLOSING,,27 May 2014
B201414200ENB00,SELL,EUR/USD,EUR,79000,1.36482,AUKUS2099,22/05/2014 13:29:14,,,,27 May 2014
B201414200EN100,SELL,EUR/USD,EUR,66000,1.36483,AUKUS2099,22/05/2014 13:29:14,,,,27 May 2014
B201414200EMJ00,SELL,EUR/USD,EUR,250000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EMB00,SELL,EUR/USD,EUR,581000,1.36486,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EM800,SELL,EUR/USD,EUR,448000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EM500,SELL,EUR/USD,EUR,1221000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EM200,SELL,EUR/USD,EUR,331000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELZ00,SELL,EUR/USD,EUR,608000,1.36484,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELU00,SELL,EUR/USD,EUR,1160000,1.36484,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELW00,SELL,EUR/USD,EUR,292000,1.36484,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELQ00,SELL,EUR/USD,EUR,60000,1.36484,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELM00,SELL,EUR/USD,EUR,36000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELJ00,SELL,EUR/USD,EUR,371000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELF00,SELL,EUR/USD,EUR,153000,1.36486,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELD00,SELL,EUR/USD,EUR,222000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200ELB00,SELL,EUR/USD,EUR,371000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EL600,SELL,EUR/USD,EUR,347000,1.36486,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EL400,SELL,EUR/USD,EUR,1500000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EL200,SELL,EUR/USD,EUR,1500000,1.36486,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EKX00,SELL,EUR/USD,EUR,537000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EKU00,SELL,EUR/USD,EUR,602000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EKR00,SELL,EUR/USD,EUR,59000,1.36485,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EKN00,SELL,EUR/USD,EUR,1441000,1.36486,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EKK00,SELL,EUR/USD,EUR,59000,1.36486,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
B201414200EKH00,SELL,EUR/USD,EUR,1000000,1.36486,AUKUS2099,22/05/2014 13:29:13,,,,27 May 2014
